"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2002-11",99.38056,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2002-12",99.18111,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2003-01",98.90634,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2003-02",98.76665,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2003-03",98.75085,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2003-04",98.82463,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2003-05",98.91108,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2003-06",98.93459,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2003-07",98.94623,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2003-08",99.04134,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2003-09",99.11258,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2003-10",99.11964,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2003-11",99.14737,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2003-12",99.19873,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2004-01",99.2847,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2004-02",99.50236,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2004-03",99.60768,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2004-04",99.65685,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2004-05",99.71265,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2004-06",99.8189,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2004-07",99.95633,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2004-08",99.9599,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2004-09",99.84028,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2004-10",99.65083,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2004-11",99.46607,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2004-12",99.34749,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2005-01",99.3989,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2005-02",99.5085,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2005-03",99.59163,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2005-04",99.64587,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2005-05",99.56207,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2005-06",99.51718,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2005-07",99.49328,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2005-08",99.40482,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2005-09",99.41673,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2005-10",99.56219,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2005-11",99.73066,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2005-12",99.87553,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2006-01",99.99854,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2006-02",100.0991,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2006-03",100.2512,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2006-04",100.3971,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2006-05",100.5367,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2006-06",100.722,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2006-07",100.836,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2006-08",100.9368,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2006-09",101.0252,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2006-10",101.0626,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2006-11",101.0815,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2006-12",101.161,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2007-01",101.2189,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2007-02",101.1912,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2007-03",101.1744,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2007-04",101.218,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2007-05",101.2818,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2007-06",101.3343,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2007-07",101.2766,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2007-08",101.1138,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2007-09",100.8242,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2007-10",100.6518,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2007-11",100.5129,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2007-12",100.3457,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2008-01",100.1545,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2008-02",99.95331,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2008-03",99.79285,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2008-04",99.57293,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2008-05",99.3796,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2008-06",99.16377,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2008-07",98.95811,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2008-08",99.02221,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2008-09",99.14228,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2008-10",99.13178,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2008-11",99.07618,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2008-12",99.0022,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2009-01",98.93339,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2009-02",98.87001,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2009-03",98.85784,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2009-04",99.03975,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2009-05",99.30316,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2009-06",99.47462,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2009-07",99.6565,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2009-08",99.86733,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2009-09",100.0481,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2009-10",100.181,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2009-11",100.379,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2009-12",100.5535,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2010-01",100.6511,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2010-02",100.5968,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2010-03",100.4323,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2010-04",100.1815,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2010-05",100.0624,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2010-06",100.0551,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2010-07",100.1151,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2010-08",100.1574,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2010-09",100.1609,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2010-10",100.1617,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2010-11",100.1195,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2010-12",100.0824,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2011-01",100.2052,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2011-02",100.3272,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2011-03",100.3563,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2011-04",100.2989,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2011-05",100.1609,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2011-06",100.0049,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2011-07",99.7941,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2011-08",99.33636,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2011-09",98.84811,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2011-10",98.48249,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2011-11",98.29981,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2011-12",98.15083,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2012-01",98.0947,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2012-02",98.15965,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2012-03",98.22265,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2012-04",98.28567,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2012-05",98.21265,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2012-06",98.23129,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2012-07",98.45305,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2012-08",98.60735,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2012-09",98.69061,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2012-10",98.58836,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2012-11",98.29788,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2012-12",98.13644,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2013-01",98.05505,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2013-02",97.95291,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2013-03",98.10003,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2013-04",98.36862,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2013-05",98.53313,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2013-06",98.51936,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2013-07",98.47535,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2013-08",98.59681,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2013-09",98.86524,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2013-10",99.27946,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2013-11",99.71662,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2013-12",100.0357,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2014-01",100.2522,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2014-02",100.4426,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2014-03",100.5635,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2014-04",100.5783,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2014-05",100.6075,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2014-06",100.6195,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2014-07",100.5307,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2014-08",100.4174,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2014-09",100.3808,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2014-10",100.4015,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2014-11",100.376,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2014-12",100.3553,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2015-01",100.346,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2015-02",100.379,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2015-03",100.459,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2015-04",100.4971,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2015-05",100.5833,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2015-06",100.6779,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2015-07",100.7136,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2015-08",100.7594,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2015-09",100.7857,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2015-10",100.7939,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2015-11",100.8146,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2015-12",100.7576,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2016-01",100.5916,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2016-02",100.389,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2016-03",100.2336,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2016-04",100.1989,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2016-05",100.2455,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2016-06",100.3374,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2016-07",100.3606,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2016-08",100.443,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2016-09",100.6366,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2016-10",100.8355,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2016-11",100.9473,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2016-12",101.0112,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2017-01",101.063,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2017-02",101.1421,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2017-03",101.1687,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2017-04",101.1355,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2017-05",101.0692,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2017-06",101.1109,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2017-07",101.2174,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2017-08",101.2731,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2017-09",101.265,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2017-10",101.2632,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2017-11",101.2399,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2017-12",101.2485,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2018-01",101.2344,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2018-02",101.2152,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2018-03",101.2005,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2018-04",101.1639,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2018-05",101.1167,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2018-06",101.1093,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2018-07",101.1131,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2018-08",101.0403,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2018-09",100.9162,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2018-10",100.7171,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2018-11",100.4937,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2018-12",100.2415,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2019-01",100.0059,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2019-02",99.89935,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2019-03",99.83098,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2019-04",99.82495,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2019-05",99.85348,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2019-06",99.8899,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2019-07",99.89198,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2019-08",99.84779,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2019-09",99.78544,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1972-08",101.5743,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1972-09",101.6657,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1972-10",101.7245,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1972-11",102.0519,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1972-12",101.6278,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1973-01",101.2092,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1973-02",100.8104,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1973-03",100.4524,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1973-04",100.1404,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1973-05",99.89855,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1973-06",99.7578,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1973-07",99.6742,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1973-08",99.60699,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1973-09",99.53956,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1973-10",99.48414,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1973-11",99.46309,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1973-12",99.47829,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1974-01",99.44609,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1974-02",99.23003,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1974-03",98.72093,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1974-04",98.10088,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1974-05",97.61456,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1974-06",97.45152,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1974-07",97.49476,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1974-08",97.60545,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1974-09",97.70141,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1974-10",97.76807,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1974-11",97.81037,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1974-12",97.83399,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1975-01",97.85079,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1975-02",97.87145,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1975-03",97.90475,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1975-04",97.95316,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1975-05",98.02462,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1975-06",98.12953,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1975-07",98.25436,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1975-08",98.38386,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1975-09",98.50333,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1975-10",98.59622,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1975-11",98.64118,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1975-12",98.63582,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1976-01",98.66835,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1976-02",98.88196,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1976-03",99.40129,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1976-04",100.0779,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1976-05",100.7298,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1976-06",101.2243,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1976-07",101.5847,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1976-08",101.8216,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1976-09",101.8983,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1976-10",101.8193,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1976-11",101.5288,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1976-12",100.964,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1977-01",100.3212,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1977-02",99.86189,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1977-03",99.79802,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1977-04",99.99316,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1977-05",100.2989,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1977-06",100.632,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1977-07",100.9418,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1977-08",101.1859,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1977-09",101.3303,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1977-10",101.4148,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1977-11",101.4718,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1977-12",101.5042,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1978-01",101.4915,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1978-02",101.3802,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1978-03",101.1196,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1978-04",100.7959,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1978-05",100.5154,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1978-06",100.3505,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1978-07",100.243,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1978-08",100.1149,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1978-09",99.92242,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1978-10",99.73034,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1978-11",99.65121,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1978-12",99.78448,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1979-01",100.0425,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1979-02",100.3181,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1979-03",100.528,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1979-04",100.6376,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1979-05",100.5878,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1979-06",100.3211,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1979-07",99.96829,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1979-08",99.6916,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1979-09",99.61459,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1979-10",99.67568,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1979-11",99.80255,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1979-12",99.94835,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1980-01",100.0622,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1980-02",100.082,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1980-03",99.96007,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1980-04",99.7814,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1980-05",99.65508,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1980-06",99.66175,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1980-07",99.74888,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1980-08",99.8467,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1980-09",99.90373,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1980-10",99.91145,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1980-11",99.85151,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1980-12",99.69209,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1981-01",99.45203,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1981-02",99.13123,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1981-03",98.72162,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1981-04",98.29894,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1981-05",97.96727,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1981-06",97.81644,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1981-07",97.78867,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1981-08",97.83054,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1981-09",97.92199,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1981-10",98.03568,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1981-11",98.15531,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1981-12",98.27185,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1982-01",98.37367,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1982-02",98.43605,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1982-03",98.42526,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1982-04",98.34219,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1982-05",98.16991,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1982-06",97.89358,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1982-07",97.6095,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1982-08",97.4529,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1982-09",97.5334,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1982-10",97.74303,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1982-11",97.9567,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1982-12",98.10345,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1983-01",98.23379,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1983-02",98.43832,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1983-03",98.78279,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1983-04",99.16895,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1983-05",99.45559,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1983-06",99.53775,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1983-07",99.52561,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1983-08",99.5703,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1983-09",99.78408,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1983-10",100.1037,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1983-11",100.4376,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1983-12",100.7082,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1984-01",100.8785,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1984-02",100.8849,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1984-03",100.6705,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1984-04",100.3813,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1984-05",100.2046,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1984-06",100.2808,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1984-07",100.5045,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1984-08",100.7429,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1984-09",100.9078,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1984-10",101.013,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1984-11",101.0838,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1984-12",101.1268,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1985-01",101.134,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1985-02",101.0736,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1985-03",100.9151,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1985-04",100.7242,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1985-05",100.5918,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1985-06",100.5959,
